"CH1","CH2","CH3","CH4","CH5","CH6","CH7","CH8","CH9","CH10","CH11","CH12","CH13","CH14","CH15","CH16","CH17","CH18","CH19","CH20","CH21","CH22","CH23","CH24"
-2.8732,-2.2855,-1.7569,-2.2414,-0.7552,-2.1664,-2.8274,-2.6605,-1.0261,-3.3603,-2.0694,-2.0588,-1.1807,-2.6008,-0.21336,-1.7506,-2.9709,-0.42108,-1.4346,0.58303,-2.6447,-1.9591,-2.4537,-3.2536
-3.0746,-2.76,-2.0402,-2.4643,-1.1058,-2.2257,-3.2815,-2.637,-1.2336,-3.5533,-2.2829,-2.3672,-1.6057,-2.8071,-0.40952,-2.236,-3.3431,-0.51268,-1.8218,0.8245,-2.7681,-2.3608,-2.1987,-2.658
-3.1368,-3.1081,-2.1078,-2.7012,-1.4776,-2.2297,-3.4261,-2.6769,-1.5339,-3.5693,-2.3564,-3.4827,-1.9208,-3.1891,-0.27145,-2.6458,-3.4102,-0.77555,-2.4904,1.3751,-2.9021,-2.4897,-2.0567,-3.0018
-2.9474,-3.3512,-1.836,-2.7327,-1.5509,-2.1327,-3.4825,-2.6133,-1.3135,-3.4861,-2.3519,-2.9962,-1.8736,-3.1333,-0.28319,-2.7483,-3.4424,-0.84117,-2.3466,1.3694,-3.0403,-3.1117,-2.0906,-3.4114
-2.9847,-3.4327,-1.9994,-2.7639,-1.6228,-2.0121,-3.5685,-2.4034,-1.5023,-3.5553,-2.5258,-2.9194,-1.7915,-3.0642,-0.60783,-3.202,-3.7293,-0.80996,-2.3067,1.4365,-3.193,-2.5155,-1.8144,-3.2733
-2.9085,-3.1989,-2.0686,-2.8052,-1.8196,-2.1266,-3.4981,-2.2004,-2.2706,-3.2132,-2.9876,-4.8941,-2.1302,-3.1089,-0.90768,-3.366,-3.7025,-0.62679,-1.9131,1.4421,-3.0624,-2.1608,-1.3079,-2.56
-3.1913,-3.3286,-2.2874,-3.0525,-2.491,-2.4628,-3.6721,-2.0467,-2.6124,-3.5505,-3.1268,-5.331,-2.6646,-3.2554,-1.6555,-3.4157,-3.4979,-0.93008,-2.4283,1.186,-3.4482,-2.1748,-1.3265,-3.2487
-3.566,-3.6938,-2.5265,-3.2703,-2.9027,-2.4545,-3.9762,-2.1179,-2.5569,-4.2261,-2.8112,-5.2384,-2.7807,-2.9872,-1.7291,-3.2857,-3.187,-1.4036,-3.1177,0.80186,-3.6398,-2.5184,-2.3573,-3.784
-3.5381,-3.6116,-2.3813,-3.2115,-2.6158,-2.5018,-3.9097,-2.2509,-2.8023,-3.9511,-3.3363,-5.0328,-2.5599,-2.7063,-1.6137,-3.2471,-2.7953,-1.7343,-2.7608,0.061436,-3.6198,-2.3257,-2.4296,-3.3756
-3.4638,-3.6015,-2.3186,-3.0819,-2.7646,-2.5244,-3.945,-2.3958,-2.6484,-4.2984,-3.32,-4.4053,-2.5287,-2.6739,-1.8316,-3.2281,-3.0616,-2.006,-3.0373,-0.36743,-3.7803,-1.9922,-2.525,-2.9486
-3.5638,-3.517,-2.1474,-2.754,-2.5639,-2.7182,-3.9738,-2.679,-2.5246,-4.577,-3.0071,-4.0805,-2.7759,-2.9949,-2.0004,-3.1358,-3.442,-2.6091,-2.9332,-0.95321,-3.8512,-2.601,-2.7349,-3.3027
-3.6263,-3.8064,-2.2561,-2.9943,-2.8981,-3.1504,-4.4484,-3.3314,-2.7735,-5.1834,-3.688,-3.7027,-3.2631,-3.0767,-1.83,-3.2638,-3.4359,-2.8315,-3.2228,-1.8079,-3.7734,-2.3882,-2.8863,-3.4859
-3.5925,-4.4302,-2.3144,-3.4495,-3.183,-3.376,-4.3649,-3.1906,-3.0396,-4.254,-3.3638,-4.3222,-3.734,-3.3134,-1.742,-3.5002,-3.5085,-2.6883,-3.4577,-1.5684,-4.112,-2.5645,-3.3429,-4.1846
-3.6773,-4.4769,-2.5078,-3.491,-2.794,-3.4358,-3.885,-3.0198,-2.9394,-3.3471,-3.1883,-4.3531,-4.1864,-3.5196,-2.1665,-3.764,-3.5161,-2.7059,-3.3202,-1.7465,-4.4272,-3.4172,-3.2995,-4.1613
-3.7658,-4.378,-2.3971,-3.5568,-2.5688,-3.4172,-3.6304,-3.3218,-2.8802,-2.7232,-3.199,-4.4303,-4.4509,-3.6075,-2.5323,-3.8818,-3.2374,-2.6937,-3.4811,-1.2889,-4.5467,-3.1235,-3.1155,-4.2626
-3.666,-4.3392,-2.1142,-3.3174,-2.8994,-3.2915,-3.6887,-3.2414,-2.8288,-3.1558,-2.9593,-4.0719,-4.4184,-3.3965,-2.61,-3.6952,-3.1121,-2.9018,-3.1422,-1.6713,-4.3495,-2.6272,-3.3302,-4.0149
-3.7798,-4.4575,-2.2839,-3.0593,-2.8369,-3.6833,-3.6262,-3.3982,-2.8553,-3.5126,-2.9817,-3.4104,-4.4837,-3.353,-2.9501,-3.7002,-3.4962,-3.1967,-3.1534,-2.1344,-4.3755,-2.5992,-3.4164,-3.6457
-3.7199,-4.3904,-2.4438,-2.9356,-2.4215,-3.776,-3.0849,-3.6027,-3.0775,-3.0108,-3.241,-3.8533,-4.5474,-3.7167,-2.8713,-4.143,-4.0047,-2.9512,-3.3476,-2.0271,-4.7641,-2.9394,-3.5517,-3.6084
-3.8023,-4.3828,-2.4003,-3.0073,-2.5996,-3.7863,-3.2914,-3.5041,-2.9786,-3.6143,-3.0791,-4.1998,-5.1125,-4.2096,-3.3084,-4.532,-4.6308,-3.326,-3.5443,-2.1443,-4.7522,-3.0458,-3.5938,-4.1072
-3.6124,-4.5674,-2.2014,-3.1749,-3.2058,-3.9687,-3.7554,-3.5329,-3.0796,-3.6262,-2.8931,-4.1913,-5.4289,-4.1918,-3.5765,-4.7092,-4.6061,-3.6228,-3.8564,-2.5288,-4.7644,-3.4065,-3.6609,-3.8262
-3.1875,-4.4549,-2.0423,-2.9522,-2.9452,-4.1726,-3.2491,-3.6814,-2.938,-2.0885,-2.9154,-3.0815,-5.5992,-3.7381,-3.8135,-4.7318,-3.8517,-3.8984,-3.9505,-3.0237,-4.9667,-3.3195,-4.2514,-3.4811
-2.9186,-4.0745,-1.752,-2.7435,-2.7531,-4.071,-2.8916,-3.6047,-2.6486,-1.5041,-2.6007,-2.9414,-5.4871,-3.3093,-3.6584,-4.6075,-3.7372,-3.5695,-4.0377,-2.6376,-4.7499,-2.7519,-4.295,-3.6299
-3.0039,-4.2959,-1.6595,-2.9461,-3.2051,-3.9499,-3.271,-3.4482,-2.828,-2.1899,-2.3505,-3.868,-5.7997,-3.4117,-3.5167,-4.7436,-3.6917,-3.3551,-3.8354,-2.5041,-4.5291,-2.8664,-3.8542,-3.8972
-3.4369,-4.5865,-1.9458,-3.1585,-3.4539,-4.1699,-3.6727,-3.2466,-2.8455,-2.8845,-2.402,-3.3833,-6.1155,-4.0285,-3.8691,-5.2863,-4.076,-3.5648,-3.9012,-3.1305,-4.7359,-3.2003,-4.1588,-4.1075
-3.756,-4.5588,-2.2091,-3.1334,-3.4397,-4.5684,-3.4711,-3.8524,-2.7852,-2.9899,-2.1495,-3.2421,-5.9446,-4.5098,-3.946,-5.7164,-4.6417,-3.7966,-4.5024,-3.5183,-4.9517,-3.4667,-4.6804,-3.9454
-4.1349,-4.82,-2.5715,-3.6392,-3.5758,-4.4955,-3.3588,-4.0059,-2.9675,-2.8332,-2.417,-2.7307,-5.9872,-4.7609,-4.0081,-6.1582,-5.1801,-4.3109,-5.1407,-3.4373,-5.2139,-3.5068,-5.3704,-3.9633
-3.9486,-5.0084,-2.5985,-4.005,-3.446,-4.2058,-2.9514,-3.3794,-2.9432,-1.9447,-1.9654,-2.4787,-5.7196,-3.9011,-3.9212,-6.2081,-4.4744,-4.4251,-5.3334,-4.1258,-5.3489,-2.8992,-5.0551,-3.6528
-3.9283,-5.1619,-2.697,-3.9518,-3.3113,-4.007,-2.9126,-3.0488,-2.8137,-2.2135,-1.8192,-2.162,-5.5862,-3.1832,-4.3193,-6.2831,-4.1437,-4.9242,-5.0861,-4.3408,-5.3365,-3.1833,-4.5833,-3.4055
-4.0085,-5.6,-2.3864,-4.0255,-3.4273,-3.6492,-3.7827,-2.6624,-2.7544,-3.4447,-2.052,-2.3006,-5.7145,-3.3837,-4.6704,-6.3915,-4.1808,-5.0952,-4.7972,-4.4476,-4.9389,-3.0145,-4.7444,-3.2797
-3.815,-5.8204,-1.9644,-4.0671,-3.3628,-3.5013,-4.0092,-2.4182,-2.9045,-3.2829,-1.8287,-2.6597,-5.5437,-3.276,-4.7692,-6.2733,-3.8885,-5.202,-4.8119,-4.4065,-4.9544,-3.0237,-4.3939,-3.5707
-3.6062,-5.7482,-1.9979,-4.0768,-3.3416,-3.4899,-3.6379,-2.3366,-2.8154,-2.1746,-1.7384,-2.9146,-5.3736,-3.2013,-4.645,-6.321,-3.7203,-5.1806,-4.7002,-3.6293,-5.0048,-3.1847,-4.133,-3.8234
-3.745,-5.4939,-2.3022,-3.8809,-2.7001,-4.1486,-2.7813,-3.0045,-2.5894,-0.45662,-1.9134,-1.1294,-5.8558,-3.1464,-4.7163,-6.5108,-3.2873,-5.3487,-4.9363,-3.653,-5.419,-1.8904,-4.3881,-3.88
-3.824,-5.4678,-2.3596,-3.903,-2.8853,-3.9075,-2.9029,-2.6138,-2.6882,-0.81459,-2.2855,-1.2544,-5.5369,-3.32,-4.5701,-6.6552,-3.7038,-5.1241,-4.9076,-3.296,-5.447,-2.1911,-4.2959,-3.207
-3.9291,-5.1789,-2.7367,-3.9805,-2.9034,-3.7419,-2.5599,-2.8985,-2.6413,-0.40244,-2.6885,-0.8421,-5.3728,-3.5855,-4.6457,-6.7775,-4.2172,-5.0655,-4.7783,-3.2806,-5.3176,-3.0541,-4.0416,-3.2913
-4.0569,-4.9382,-2.8578,-3.9974,-2.6309,-3.877,-2.2184,-3.0277,-2.5214,0.18365,-2.6017,-0.84487,-5.2688,-3.6857,-4.5722,-6.577,-4.308,-5.1944,-4.6663,-3.483,-5.1243,-2.753,-4.2966,-3.4173
-3.6557,-4.6081,-2.7603,-3.5817,-2.3618,-3.7564,-1.6081,-3.1119,-2.195,0.98772,-1.9874,-0.31343,-4.7384,-3.3887,-4.763,-6.0695,-3.7965,-4.9999,-4.5757,-3.5356,-4.8297,-2.4544,-4.0784,-3.3374
-3.3401,-4.4078,-2.8465,-3.2723,-2.1619,-3.6793,-1.5025,-3.3284,-1.9995,0.48232,-1.5303,0.26008,-4.6563,-3.4498,-5.1972,-6.0956,-3.7868,-5.1215,-4.5673,-3.4019,-5.064,-2.412,-3.9026,-3.5998
-3.5723,-4.3599,-2.511,-3.5956,-1.9643,-3.6498,-2.5382,-2.5521,-2.2456,-0.85369,-1.5615,-1.4174,-4.5991,-3.5422,-4.4965,-6.1416,-3.8163,-5.09,-4.0298,-3.7562,-5.1349,-2.8686,-3.6105,-3.9442
-3.5047,-3.948,-2.0292,-3.6214,-1.7792,-3.4383,-2.9119,-2.075,-2.1865,-1.1699,-1.2432,-2.4467,-3.7863,-3.1339,-3.6806,-5.5232,-3.3857,-4.6848,-3.7121,-3.5496,-4.7477,-2.54,-3.388,-3.8208
-2.8498,-3.3853,-1.475,-3.141,-1.44,-2.4007,-2.3688,-1.6381,-1.7502,-0.7554,-1.521,-2.8089,-2.8714,-2.8497,-3.2365,-4.897,-2.8204,-4.2815,-3.496,-3.0112,-4.4691,-2.1402,-3.2185,-3.4922
-2.8332,-3.3321,-1.6098,-2.6964,-0.74526,-2.2356,-1.322,-2.1571,-1.3673,-0.078324,-1.7842,-1.2533,-2.9002,-2.9312,-3.5461,-4.9825,-2.7766,-4.3357,-3.5785,-2.6038,-4.6473,-1.8186,-3.3491,-3.4532
-3.1545,-3.7693,-2.3629,-2.7785,-0.98183,-2.656,-1.537,-2.503,-1.5618,-0.80459,-2.1499,-1.6038,-3.0514,-3.3704,-3.6569,-5.4213,-3.4401,-4.3966,-3.7994,-2.534,-5.058,-2.1825,-3.9805,-3.5786
-3.3928,-4.0116,-2.8287,-2.9924,-1.2523,-2.9571,-1.8918,-2.4107,-2.0233,-1.1325,-2.2627,-1.9583,-3.3818,-3.6467,-3.4091,-5.6955,-3.8011,-4.6287,-4.0946,-2.3564,-5.0929,-2.5858,-4.0764,-3.639
-3.5983,-3.8731,-2.5085,-3.1848,-1.1723,-2.8744,-2.1195,-2.1657,-2.0495,-0.7577,-1.9395,-2.4655,-3.522,-3.7972,-2.8934,-5.5348,-3.8816,-4.3252,-4.0865,-2.0172,-4.5559,-2.9114,-3.7641,-3.639
-3.9147,-3.4309,-2.3922,-3.4585,-0.93056,-3.0378,-2.1623,-2.1483,-2.1553,-0.092014,-1.6568,-1.9745,-3.4495,-4.0233,-2.3469,-5.507,-4.1977,-3.9218,-3.9688,-2.122,-4.2375,-3.1379,-3.5084,-3.5455
-3.9266,-3.08,-2.4595,-3.352,-0.74354,-3.0188,-1.7419,-2.2532,-1.7917,0.54892,-1.6037,-1.3164,-3.089,-3.9484,-1.9966,-5.4987,-4.0197,-4.0253,-3.9499,-2.4454,-4.2284,-2.8923,-3.5381,-3.3479
-3.9334,-2.7773,-2.4354,-3.2788,-0.24685,-3.0185,-1.5945,-2.4122,-1.7843,0.38066,-1.6405,-1.6131,-2.9321,-3.9027,-1.8481,-5.501,-3.8298,-4.2045,-3.7627,-2.5564,-4.3488,-2.4928,-3.5119,-3.4197
-3.8425,-2.3949,-2.4149,-3.277,0.4672,-2.94,-1.3516,-2.6359,-1.8411,0.84482,-1.7745,-1.1437,-2.9603,-3.7622,-1.835,-5.4559,-3.4988,-4.2603,-3.9599,-2.6436,-4.4128,-2.5795,-3.542,-3.6275
-3.6216,-2.8597,-2.4432,-3.1709,0.25976,-2.4082,-1.381,-2.3731,-1.7397,0.93542,-1.5337,-0.6604,-2.6434,-3.6166,-2.0237,-5.1013,-3.2824,-4.1199,-3.4,-2.362,-4.2094,-2.4678,-2.9938,-3.5271
-3.4597,-3.6998,-2.5462,-3.163,0.0014757,-2.1657,-1.4793,-2.1143,-1.7297,0.85097,-1.8999,-1.0641,-2.8369,-3.5751,-2.467,-4.868,-3.2438,-4.0053,-3.0632,-2.4506,-4.0813,-2.0161,-2.7206,-3.8955
-3.6309,-4.0841,-2.647,-3.0311,-0.067635,-2.2877,-1.4811,-2.2638,-1.5397,0.66438,-2.1241,-0.38438,-3.1149,-3.7866,-2.4383,-5.0299,-3.5003,-3.9386,-3.4682,-2.0781,-3.9556,-2.8068,-2.799,-3.8351
-4.1318,-4.3916,-2.8705,-3.448,-0.44927,-2.7314,-1.9756,-2.8342,-1.938,0.47297,-2.2873,-0.11057,-3.4141,-4.1995,-2.3814,-5.6301,-3.8294,-4.3882,-4.1273,-2.2768,-4.4049,-3.1749,-3.2764,-3.9157
-4.5532,-4.0797,-3.1153,-4.0306,-0.84082,-3.261,-2.4575,-2.9571,-2.4381,0.25876,-2.5082,-1.9533,-3.5578,-4.5428,-2.3731,-5.9771,-4.1409,-4.4328,-4.6716,-2.715,-4.7842,-3.5696,-3.9267,-4.3537
-4.4942,-4.021,-3.3396,-4.0121,-0.67389,-3.058,-2.206,-2.5689,-2.4706,-0.24071,-2.2135,-2.6872,-3.4856,-4.6934,-2.7176,-6.309,-4.5312,-4.6009,-4.8288,-2.5201,-4.6245,-3.8762,-4.1656,-4.2709
-4.1879,-4.9283,-3.4426,-3.921,-0.94489,-2.7524,-2.5147,-2.3062,-2.4319,-1.2923,-2.7785,-2.7736,-3.1477,-4.6808,-2.8373,-6.4021,-4.7293,-4.5185,-5.0301,-2.5553,-4.5889,-4.1615,-4.2411,-4.0394
-3.9817,-5.7556,-3.5599,-4.101,-1.6113,-2.8431,-3.4113,-2.1083,-2.5728,-2.1074,-2.7973,-4.0599,-3.0218,-4.6129,-2.8267,-6.4036,-4.7712,-4.4618,-4.9995,-2.8254,-4.7812,-4.1246,-3.9982,-4.4347
-4.0235,-5.8753,-3.694,-4.1913,-2.0703,-3.2379,-3.7497,-2.0204,-2.9653,-2.7584,-3.0142,-4.0899,-2.8564,-4.7136,-2.5103,-6.482,-4.7923,-4.3558,-5.2857,-2.3283,-4.9193,-4.4963,-4.396,-5.0242
-4.6391,-5.8317,-3.9758,-4.95,-2.5996,-4.0001,-4.392,-2.4783,-3.5691,-3.3653,-3.5816,-4.4107,-3.0593,-5.2521,-2.1326,-6.7867,-5.1769,-4.2594,-5.7129,-1.9781,-5.4161,-5.1184,-4.408,-5.4533
-5.4458,-6.1853,-4.7594,-6.128,-2.2583,-4.8558,-4.9031,-2.8994,-4.5667,-3.257,-3.9332,-5.5092,-3.6297,-5.9718,-2.5434,-7.4996,-5.8793,-4.3214,-6.0526,-1.9686,-6.2475,-5.1337,-4.9223,-5.4573
-5.6875,-6.498,-5.1147,-6.3253,-2.3237,-5.3757,-5.323,-3.2552,-5.7104,-3.1899,-4.6992,-7.1329,-3.7779,-6.4895,-2.2486,-8.0301,-6.447,-4.473,-6.4969,-1.8448,-6.5282,-5.4122,-5.6245,-6.0621
-5.8255,-5.8589,-5.4442,-6.0695,-2.487,-6.1024,-5.251,-4.1399,-6.5399,-2.0843,-5.8914,-7.4207,-4.3844,-6.6742,-2.3319,-8.2484,-6.5531,-5.064,-6.5697,-2.1556,-6.7732,-5.0175,-5.2587,-6.2913
-6.3243,-5.2605,-6.5178,-6.3059,-2.3153,-6.9052,-4.9827,-5.2291,-6.7153,-1.0514,-6.3811,-6.7732,-4.9735,-7.0384,-3.9318,-8.6067,-7.0337,-5.4877,-6.8601,-2.7643,-7.1472,-5.0334,-5.3001,-6.1095
-6.6467,-6.0619,-7.0243,-6.3524,-3.452,-6.9296,-5.831,-5.402,-6.5794,-2.3265,-6.4603,-6.4405,-5.458,-7.0899,-5.4517,-9.0015,-7.6676,-6.3475,-7.18,-3.7196,-7.2812,-5.5895,-5.0414,-5.8676
-6.9691,-6.6512,-7.0822,-6.4988,-4.088,-7.0199,-6.5401,-5.2318,-6.6802,-3.0787,-6.4177,-7.0906,-6.3337,-7.5067,-5.2814,-9.5436,-8.0115,-6.7095,-7.5868,-4.167,-7.1044,-6.5276,-5.388,-5.9771
-7.1095,-6.8345,-7.093,-6.7741,-4.6258,-7.5138,-6.6661,-5.6947,-6.9752,-3.5215,-6.8977,-7.8605,-6.4263,-7.8981,-4.7899,-9.9436,-8.2591,-6.6879,-8.2031,-3.9417,-7.6531,-6.5956,-5.3263,-6.5046
-7.178,-7.3539,-7.2121,-7.11,-5.3017,-7.7952,-6.9125,-5.9264,-7.5335,-4.3319,-7.3776,-8.0936,-6.1416,-8.1353,-4.3218,-10.104,-8.7223,-6.0835,-8.4287,-2.7715,-7.9091,-6.6985,-5.2619,-6.5245
-7.6663,-7.8715,-7.9298,-7.629,-5.4808,-8.5075,-7.0322,-6.4842,-8.2309,-4.7635,-8.2255,-8.0501,-6.2198,-8.3525,-4.3369,-10.443,-9.4343,-5.913,-8.7898,-2.0894,-8.0448,-7.0047,-5.281,-6.7072
-7.8864,-8.244,-8.4053,-7.9983,-6.1822,-9.0341,-7.2292,-6.7361,-8.4363,-4.9646,-8.5516,-8.3548,-6.8797,-8.4461,-4.9804,-10.789,-9.6641,-6.1934,-9.0773,-3.2421,-8.3971,-7.5589,-5.5469,-7.2718
-7.8997,-8.4782,-8.4912,-7.9627,-7.7628,-9.2714,-7.3879,-7.3004,-8.3986,-5.8057,-8.4135,-8.2901,-7.2277,-8.4592,-5.3165,-10.761,-9.508,-6.438,-8.9924,-3.4689,-8.4412,-8.1467,-5.708,-7.5144
-7.8281,-8.0011,-8.3328,-8.0547,-7.4955,-9.3068,-7.4288,-7.6021,-8.4498,-5.4435,-8.5824,-8.2099,-7.24,-8.3056,-4.4887,-10.474,-9.2894,-6.0112,-8.9717,-2.8411,-8.4167,-7.8604,-5.467,-7.3075
-7.4235,-7.7088,-7.7745,-8.1046,-6.9347,-8.8056,-7.4528,-6.9597,-8.1916,-4.8016,-7.8646,-8.6429,-7.4274,-7.9617,-4.42,-10.144,-8.9801,-5.4917,-9.433,-2.6918,-8.2542,-7.5987,-5.2253,-7.446
-7.1943,-8.1945,-7.6403,-7.8312,-8.0953,-8.7018,-8.0192,-7.0673,-7.964,-6.1852,-7.4408,-8.0575,-8.0161,-7.7235,-5.2258,-9.9795,-8.9271,-6.2134,-9.1605,-4.1234,-8.1218,-7.4677,-5.3448,-7.0134
-7.3943,-8.9503,-7.9035,-8.0241,-9.3037,-9.0347,-8.3895,-7.0755,-8.0985,-6.9008,-7.9105,-7.6307,-8.6597,-7.9145,-6.3088,-10.148,-9.0214,-7.1494,-8.7647,-5.6244,-8.2474,-7.9459,-5.1627,-7.0527
-7.6026,-9.2933,-8.1491,-8.1898,-10.102,-9.1481,-8.9044,-7.3453,-8.2349,-7.9967,-7.884,-7.8636,-9.0134,-8.1622,-7.4069,-9.9992,-9.4595,-7.6724,-9.3079,-5.9255,-8.3382,-8.4017,-5.4507,-7.1102
-7.7086,-9.6229,-8.3215,-8.3415,-10.374,-9.449,-9.2054,-7.7957,-8.5844,-8.0893,-7.9899,-7.7122,-9.4276,-8.3555,-8.0217,-10.029,-9.6962,-8.0869,-9.5354,-6.8331,-8.557,-8.6595,-5.9805,-7.645
-8.0093,-9.6993,-8.3441,-8.563,-9.8644,-9.8448,-9.2545,-7.8542,-8.8945,-7.5681,-8.5208,-7.3427,-10.17,-8.9102,-8.5139,-10.462,-10.131,-8.1006,-9.7076,-6.5206,-8.559,-8.6985,-6.2183,-7.8027
-8.2727,-9.5325,-8.5706,-8.5394,-9.6493,-10.276,-9.1321,-8.612,-9.0514,-7.2161,-9.1559,-6.8144,-10.881,-9.3033,-9.9697,-10.88,-10.823,-8.8979,-9.7908,-7.6866,-8.7125,-8.9485,-7.2172,-8.2611
-8.0795,-9.82,-8.7699,-8.6031,-10.899,-10.222,-10.225,-8.7116,-8.8941,-8.2706,-8.7692,-7.0354,-11.486,-9.1983,-12.015,-11.147,-11.177,-10.514,-9.8043,-10.508,-8.9474,-9.8422,-7.4895,-8.5427
-8.2824,-10.398,-8.978,-8.8034,-10.945,-10.568,-10.487,-8.621,-9.1807,-8.6217,-8.5878,-6.7985,-11.751,-9.7497,-12.264,-10.846,-11.523,-10.652,-10.402,-10.672,-8.7837,-9.9679,-8.0041,-8.7148
-8.5513,-10.334,-9.0339,-9.2571,-9.4028,-10.92,-10.116,-8.7717,-9.5669,-7.1611,-9.0416,-7.534,-11.581,-10.315,-11.105,-11.418,-11.688,-9.7618,-10.942,-8.5831,-9.4584,-9.8886,-8.2388,-9.2857
-8.5318,-9.7652,-8.6982,-9.2283,-7.6529,-11.02,-9.5225,-8.7558,-9.4587,-5.9386,-8.95,-6.8801,-11.31,-9.9705,-9.8688,-11.421,-11.238,-8.8762,-10.908,-6.7392,-9.7025,-10.334,-7.911,-9.657
-8.5718,-9.8642,-8.6195,-9.2282,-7.594,-11.013,-9.628,-8.5866,-9.4281,-6.053,-8.54,-7.0552,-11.118,-9.6302,-9.6856,-11.181,-10.934,-8.8068,-10.948,-6.6095,-9.7891,-10.414,-7.9687,-9.4922
-8.5453,-9.7119,-8.5178,-9.2762,-7.4588,-10.954,-9.644,-8.4851,-9.5299,-5.9431,-8.1795,-7.5548,-11.069,-9.5244,-9.4566,-11.177,-10.794,-8.7987,-11.013,-6.1196,-9.9942,-9.5429,-7.7827,-9.3328
-8.5066,-9.8339,-8.7767,-9.2407,-8.2731,-10.933,-10.181,-9.1331,-9.6824,-7.0667,-8.8029,-7.3071,-11.342,-9.247,-10.147,-11.084,-10.827,-9.658,-11.014,-7.514,-9.622,-10.23,-8.3478,-8.9564
-8.676,-10.405,-8.835,-9.1839,-8.9766,-10.961,-10.394,-9.4049,-9.7152,-7.6294,-9.245,-7.1873,-11.757,-9.3287,-10.524,-11.028,-10.808,-9.7341,-11.101,-8.124,-9.584,-10.168,-8.5331,-9.1648
-8.557,-10.632,-8.6741,-9.1883,-8.7325,-10.835,-10.028,-9.1116,-9.5677,-7.0645,-9.0029,-7.339,-11.908,-9.383,-10.673,-10.944,-10.674,-9.3202,-10.92,-7.419,-9.741,-9.3802,-8.2344,-8.969
-8.3607,-10.839,-8.5262,-9.2025,-8.9103,-10.76,-9.9396,-8.9936,-9.5539,-6.9221,-8.6386,-7.3283,-12.085,-9.2336,-11.139,-10.972,-10.564,-9.6012,-10.659,-7.8102,-9.655,-9.5889,-8.5039,-8.808
-8.2546,-11.189,-8.4292,-9.1673,-9.4651,-10.666,-10.023,-8.5222,-9.4424,-7.0194,-8.2022,-7.1752,-12.519,-9.0142,-12.26,-11.291,-10.317,-10.13,-10.334,-9.0961,-9.448,-9.4862,-8.5404,-9.1648
-8.0366,-11.442,-8.159,-8.9516,-9.8644,-10.685,-9.7977,-8.6882,-9.2106,-7.2817,-8.3754,-6.8467,-12.872,-8.7572,-12.566,-11.236,-10.231,-10.315,-10.586,-9.4584,-9.3795,-9.4469,-8.7411,-8.8769
-8.0702,-11.678,-8.0294,-8.8774,-10.187,-10.84,-9.617,-9.2444,-9.253,-7.5634,-8.3419,-6.3171,-13.3,-8.9151,-12.852,-11.306,-10.535,-10.523,-11.083,-9.5091,-9.6068,-9.5239,-9.3866,-8.6682
-8.1833,-12.001,-8.3541,-9.0833,-10.566,-10.972,-9.9211,-9.3715,-9.6361,-7.6723,-8.9548,-6.6157,-13.76,-9.2958,-13.884,-11.615,-10.831,-11.374,-10.856,-10.137,-9.8555,-9.8296,-9.331,-9.3995
-8.1018,-12.02,-8.3944,-9.167,-10.565,-10.876,-9.9504,-9.4845,-9.7689,-7.6665,-9.1184,-6.812,-14.06,-9.511,-14.284,-11.755,-10.993,-11.869,-11.108,-10.118,-10.094,-10.13,-9.1566,-9.0761
-8.1478,-12.237,-8.2574,-9.3209,-10.636,-10.973,-10.104,-9.2818,-9.6747,-7.7493,-8.6454,-6.7167,-14.505,-9.6327,-14.645,-11.943,-10.897,-12.049,-11.405,-10.156,-10.17,-10.369,-9.6484,-9.2465
-8.3848,-12.704,-8.4657,-9.5811,-11.14,-11.312,-10.439,-9.3838,-9.8677,-8.0735,-8.9064,-6.9819,-15,-9.8525,-14.534,-12.314,-11.014,-12.44,-11.745,-10.499,-10.576,-10.803,-9.904,-9.7379
-8.4709,-12.447,-8.3964,-9.7517,-11.052,-11.204,-10.349,-9.223,-9.7084,-8.0138,-8.3916,-6.5267,-15.36,-10.162,-13.767,-12.558,-10.97,-12.151,-11.754,-10.367,-10.367,-10.481,-10.152,-9.8335
-9.2683,-14.136,-9.3794,-10.625,-12.761,-12.277,-11.794,-9.8736,-10.623,-9.0429,-9.3759,-7.9877,-16.749,-10.864,-15.172,-13.602,-11.941,-13.266,-13.097,-11.262,-11.653,-10.388,-11.227,-10.43
-8.9377,-13.088,-9.1679,-10.074,-11.671,-11.327,-11.166,-9.2459,-9.7476,-8.7284,-8.8602,-8.3321,-15.503,-10.844,-14.45,-12.8,-12.376,-12.659,-12.253,-11.125,-10.768,-10.06,-10.547,-9.173
